siteid,year,month,temperature_mean,temperature_max,temperature_min,precipitation_sum,wind_speed,wind_gusts,cloud_cover,frost_days,cooling_degree_days,heat_index,sunny_days,pud,aud,eud,nud,rud,has_rud_data,log_pud,log_aud,log_eud,log_rud,rud_x_available,year_centered,year_x_log_pud,year_x_log_aud,year_x_log_eud,monthly_visits_digital,mobility_sources_active,has_camping,has_hiking,has_hiking_1,has_hiking_2,has_fishing,has_boating,has_boating_1,has_boating_2,has_boating_3,has_hunting,has_wildlife_viewing,has_wildlife_viewing_1,has_biking,has_biking_1,has_climbing,has_swimming,has_picnic,has_skiing,has_skiing_1,total_activities,unique_activities,total_facilities,unique_facilities,activity_alpha,activity_beta,activity_gamma,has_water_activities,has_land_activities,name,own_type,mang_name,gap_sts,iucn_cat,featclas,des_tp,pub_acce,is_usfs,is_nps,is_blm,is_fws,is_state,is_federal,own_federal,own_state,own_local,own_private,access_open,access_restricted,access_closed,gap_status,highly_protected,area_km2,log_area_km2,sqrt_area_km2,dist_to_denver_km,trail_density_mean,access_mean,grass_pct_mean,shrub_pct_mean,tree_pct_mean,water_km2,river_km,trail_km,elev_mean,peak_dens_mean,road_density_mean,primroad_dist_mean,month_sin,month_cos,is_winter,is_spring,is_summer,is_fall,is_peak_season,log_water_km2,log_river_km,log_trail_km,log_facilities,log_activities,log_dist_to_denver,water_fraction,facility_density,elev_x_month_sin,elev_x_month_cos,elev_x_is_peak,elev_x_is_winter,dist_x_is_peak,dist_x_month_sin,dist_x_month_cos,log_area_x_is_peak,log_area_x_month_sin,log_area_x_is_winter,trails_x_is_peak,trails_x_month_sin,has_water_x_is_peak,has_water_x_month_sin,has_camping_x_is_peak,has_camping_x_month_sin,elev_x_temp,elev_x_frost,elev_x_precip,dist_x_precip,dist_x_temp,dist_x_wind,water_x_temp,water_x_cooling_dd,tree_x_temp,access_x_precip,access_x_frost,area_x_temp,log_pud_x_elev,log_pud_x_dist,log_pud_x_trails,log_pud_x_area,log_pud_x_access,log_pud_x_tree,log_pud_x_water,log_pud_x_activities,log_pud_x_road_density,log_aud_x_elev,log_aud_x_dist,log_aud_x_trails,log_aud_x_area,log_aud_x_access,log_aud_x_tree,log_aud_x_water,log_aud_x_activities,log_aud_x_road_density,log_eud_x_elev,log_eud_x_dist,log_eud_x_trails,log_eud_x_area,log_eud_x_access,log_eud_x_tree,log_eud_x_water,log_eud_x_activities,log_eud_x_road_density,log_rud_x_elev,log_rud_x_dist,log_rud_x_trails,log_rud_x_area,log_rud_x_access,log_rud_x_tree,log_rud_x_water,log_rud_x_activities,log_rud_x_road_density,log_pud_x_is_usfs,log_pud_x_is_nps,log_pud_x_is_blm,log_aud_x_is_usfs,log_aud_x_is_nps,log_aud_x_is_blm,log_eud_x_is_usfs,log_eud_x_is_nps,log_eud_x_is_blm,log_rud_x_is_usfs,log_rud_x_is_nps,log_rud_x_is_blm,log_pud_x_precip,log_pud_x_frost,log_pud_x_temp,log_aud_x_precip,log_aud_x_frost,log_aud_x_temp,log_eud_x_precip,log_eud_x_frost,log_eud_x_temp,log_rud_x_precip,log_rud_x_frost,log_rud_x_temp,log_pud_x_own_federal,log_aud_x_own_federal,log_eud_x_own_federal,log_rud_x_own_federal,log_pud_x_access_open,log_pud_x_access_restricted,log_pud_x_access_closed,log_aud_x_access_open,log_aud_x_access_restricted,log_aud_x_access_closed,log_eud_x_access_open,log_eud_x_access_restricted,log_eud_x_access_closed,log_rud_x_access_open,log_rud_x_access_restricted,log_rud_x_access_closed,is_blm_x_month_sin,is_blm_x_month_cos,is_blm_x_is_peak,is_blm_x_is_winter,is_nps_x_month_sin,is_nps_x_month_cos,is_nps_x_is_peak,is_nps_x_is_winter,is_usfs_x_month_sin,is_usfs_x_month_cos,is_usfs_x_is_peak,is_usfs_x_is_winter,is_usfs_x_elev,is_usfs_x_area,is_usfs_x_dist,is_usfs_x_trails,is_usfs_x_temp,is_nps_x_elev,is_nps_x_area,is_nps_x_dist,is_nps_x_trails,is_nps_x_temp,is_blm_x_elev,is_blm_x_area,is_blm_x_dist,is_blm_x_trails,is_blm_x_temp,access_open_x_is_peak,access_open_x_is_winter,access_restricted_x_is_peak,access_restricted_x_is_winter,protected_x_is_peak,protected_x_dist,protected_x_elev,gap_x_area,gap_x_trails,own_federal_x_log_pud,own_federal_x_log_aud,own_federal_x_log_eud,own_federal_x_log_rud,precip_ytd,precip_3mo,frost_days_ytd,frost_3mo_sum,cooling_dd_ytd,temp_3mo_mean,precip_ytd_x_elev,frost_ytd_x_elev,mobility_diversity
761,2022,4,-0.37,5.646666667,-6.54,54.5,15.37,61.26,60,30,0,27.61333333,26,0,0,0,0,1864,1,0,0,0,7.531016332,7.531016332,0,0,0,0,1864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,8,27,0,0,White River Nat,FED,USFS,3,Other Conservation Area,Fee,National Forest,OPEN ACCESS,1,0,0,0,0,1,1,0,0,0,1,0,0,3,0,70.45118467,4.269014485,8.393520398,232.3090887,0.7141838,135,26,16,58,0.020261575,8.603367231,31.60793093,2698.539721,175.339432,0.069287157,0.246649837,0.866025404,-0.5,0,1,0,0,0,0.020059041,2.26211379,3.484555539,0.693147181,1.386294361,5.452364135,0.000287597,1.419422547,2337.003952,-1349.269861,0,0,0,201.1855723,-116.1545443,0,3.697074993,0,0,0.618501314,0,0,0,0,-998.4596969,80956.19164,147070.4148,12660.84533,-85.95436281,3570.590693,-0.007496783,0,-21.46,7357.5,4050,-1.579535359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20322.74671,1749.523541,5.378529862,32.15001781,1016.687205,436.7989473,0.152590254,22.593049,0.521802714,0,0,0,0,0,0,0,0,0,7.531016332,0,0,0,0,0,0,0,0,0,0,0,410.4403901,225.93049,-2.786476043,0,0,0,7.531016332,0,0,0,0,0,0,0,0,0,7.531016332,0,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,0,0,2698.539721,4.269014485,232.3090887,0.7141838,-0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.80704345,2.1425514,0,0,0,7.531016332,196.9,159.7,120,89,0,-4.463771121,531342.4711,323824.7666,3.765508166
761,2022,5,4.548387097,11.40967742,-1.648387097,52.1,13.59032258,54.63548387,62.51612903,23,0,31.80645161,29,0,0,2,0,1943,1,0,0,1.098612289,7.572502985,7.572502985,0,0,0,0,1945,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,8,27,0,0,White River Nat,FED,USFS,3,Other Conservation Area,Fee,National Forest,OPEN ACCESS,1,0,0,0,0,1,1,0,0,0,1,0,0,3,0,70.45118467,4.269014485,8.393520398,232.3090887,0.7141838,135,26,16,58,0.020261575,8.603367231,31.60793093,2698.539721,175.339432,0.069287157,0.246649837,0.5,-0.866025404,0,1,0,0,0,0.020059041,2.26211379,3.484555539,0.693147181,1.386294361,5.452364135,0.000287597,1.419422547,1349.269861,-2337.003952,0,0,0,116.1545443,-201.1855723,0,2.134507242,0,0,0.3570919,0,0,0,0,12274.00325,62066.41359,140593.9195,12103.30352,1056.631661,3157.155453,0.092157488,0,263.8064516,7033.5,3105,19.4171304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2964.648899,255.2176196,0.784611099,4.689991773,148.312659,63.71951274,0.022259616,3.295836866,0.076119723,20434.7001,1759.161267,5.408158957,32.32712493,1022.287903,439.2051731,0.153430839,22.71750896,0.524677206,0,0,0,0,0,0,1.098612289,0,0,7.572502985,0,0,0,0,0,0,0,0,57.23770024,25.26808264,4.996913958,394.5274055,174.1675687,34.44267487,0,0,1.098612289,7.572502985,0,0,0,0,0,0,1.098612289,0,0,7.572502985,0,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,0,0,2698.539721,4.269014485,232.3090887,0.7141838,4.548387097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.80704345,2.1425514,0,0,1.098612289,7.572502985,249,166.1,143,84,0,0.070215054,671936.3906,385891.1802,3.640178127
761,2022,6,11.58,19.26333333,4.093333333,41.6,12.71666667,47.51666667,42.66666667,3,0,36.39666667,29,0,0,1,0,4292,1,0,0,0.693147181,8.364741068,8.364741068,0,0,0,0,4293,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,8,27,0,0,White River Nat,FED,USFS,3,Other Conservation Area,Fee,National Forest,OPEN ACCESS,1,0,0,0,0,1,1,0,0,0,1,0,0,3,0,70.45118467,4.269014485,8.393520398,232.3090887,0.7141838,135,26,16,58,0.020261575,8.603367231,31.60793093,2698.539721,175.339432,0.069287157,0.246649837,1.22E-16,-1,0,0,1,0,1,0.020059041,2.26211379,3.484555539,0.693147181,1.386294361,5.452364135,0.000287597,1.419422547,3.30E-13,-2698.539721,2698.539721,0,232.3090887,2.84E-14,-232.3090887,4.269014485,5.23E-16,0,0.7141838,8.75E-17,0,0,0,0,31249.08997,8095.619164,112259.2524,9664.058088,2690.139247,2954.197244,0.234629042,0,671.64,5616,405,49.43518773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870.4852,161.0243898,0.495034487,2.959055354,93.57486938,40.20253647,0.014044254,2.079441542,0.048026198,22572.58603,1943.205374,5.973962562,35.70920078,1129.240044,485.154982,0.169482831,25.0942232,0.579569131,0,0,0,0,0,0,0.693147181,0,0,8.364741068,0,0,0,0,0,0,0,0,28.83492271,2.079441542,8.026644351,347.9732284,25.0942232,96.86370157,0,0,0.693147181,8.364741068,0,0,0,0,0,0,0.693147181,0,0,8.364741068,0,0,0,0,0,0,0,0,0,0,1.22E-16,-1,1,0,2698.539721,4.269014485,232.3090887,0.7141838,11.58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.80704345,2.1425514,0,0,0.693147181,8.364741068,290.6,148.2,146,56,0,5.252795699,784195.643,393986.7993,4.07995144
761,2022,7,16.02903226,23.28387097,9.048387097,64.2,10.58709677,40.63870968,47.93548387,0,0.080645161,44.27096774,29,0,0,0,0,3298,1,0,0,0,8.101374671,8.101374671,0,0,0,0,3298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,8,27,0,0,White River Nat,FED,USFS,3,Other Conservation Area,Fee,National Forest,OPEN ACCESS,1,0,0,0,0,1,1,0,0,0,1,0,0,3,0,70.45118467,4.269014485,8.393520398,232.3090887,0.7141838,135,26,16,58,0.020261575,8.603367231,31.60793093,2698.539721,175.339432,0.069287157,0.246649837,-0.5,-0.866025404,0,0,1,0,1,0.020059041,2.26211379,3.484555539,0.693147181,1.386294361,5.452364135,0.000287597,1.419422547,-1349.269861,-2337.003952,2698.539721,0,232.3090887,-116.1545443,-201.1855723,4.269014485,-2.134507242,0,0.7141838,-0.3570919,0,0,0,0,43254.98024,0,173246.2501,14914.24349,3723.689876,2459.478803,0.324773444,0.001633998,929.683871,8667,0,68.42817088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21861.88135,1882.022967,5.785870548,34.58488582,1093.685581,469.8797309,0.164146613,24.30412401,0.561321222,0,0,0,0,0,0,0,0,0,8.101374671,0,0,0,0,0,0,0,0,0,0,0,520.1082539,0,129.8571959,0,0,0,8.101374671,0,0,0,0,0,0,0,0,0,8.101374671,0,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,1,0,2698.539721,4.269014485,232.3090887,0.7141838,16.02903226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.80704345,2.1425514,0,0,0,8.101374671,354.8,157.9,146,26,0.080645161,10.71913978,957441.8932,393986.7993,4.050687336
761,2022,8,15.23870968,22.29032258,8.75483871,83.7,9.948387097,38.60645161,41.03225806,0,0.029032258,44.17419355,30,0,0,1,0,2975,1,0,0,0.693147181,7.998335396,7.998335396,0,0,0,0,2976,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,8,27,0,0,White River Nat,FED,USFS,3,Other Conservation Area,Fee,National Forest,OPEN ACCESS,1,0,0,0,0,1,1,0,0,0,1,0,0,3,0,70.45118467,4.269014485,8.393520398,232.3090887,0.7141838,135,26,16,58,0.020261575,8.603367231,31.60793093,2698.539721,175.339432,0.069287157,0.246649837,-0.866025404,-0.5,0,0,1,0,1,0.020059041,2.26211379,3.484555539,0.693147181,1.386294361,5.452364135,0.000287597,1.419422547,-2337.003952,-1349.269861,2698.539721,0,232.3090887,-201.1855723,-116.1545443,4.269014485,-3.697074993,0,0.7141838,-0.618501314,0,0,0,0,41122.26337,0,225867.7747,19444.27072,3540.090758,2311.10074,0.308760263,0.000588239,883.8451613,11299.5,0,65.05427234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870.4852,161.0243898,0.495034487,2.959055354,93.57486938,40.20253647,0.014044254,2.079441542,0.048026198,21583.82577,1858.086007,5.712281567,34.14500966,1079.775278,463.903453,0.162058875,23.99500619,0.554181924,0,0,0,0,0,0,0.693147181,0,0,7.998335396,0,0,0,0,0,0,0,0,58.01641901,0,10.56266865,669.4606726,0,121.884311,0,0,0.693147181,7.998335396,0,0,0,0,0,0,0.693147181,0,0,7.998335396,0,0,0,0,0,0,0,0,0,0,-0.866025404,-0.5,1,0,2698.539721,4.269014485,232.3090887,0.7141838,15.23870968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.80704345,2.1425514,0,0,0.693147181,7.998335396,438.5,189.5,146,3,0.109677419,14.28258065,1183309.668,393986.7993,3.897364698
761,2022,9,12.44,19.89666667,5.73,52.4,11.78333333,42.65666667,25.66666667,0,0,37.65666667,26,0,0,1,0,3043,1,0,0,0.693147181,8.020927719,8.020927719,0,0,0,0,3044,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,8,27,0,0,White River Nat,FED,USFS,3,Other Conservation Area,Fee,National Forest,OPEN ACCESS,1,0,0,0,0,1,1,0,0,0,1,0,0,3,0,70.45118467,4.269014485,8.393520398,232.3090887,0.7141838,135,26,16,58,0.020261575,8.603367231,31.60793093,2698.539721,175.339432,0.069287157,0.246649837,-1,-1.84E-16,0,0,0,1,0,0.020059041,2.26211379,3.484555539,0.693147181,1.386294361,5.452364135,0.000287597,1.419422547,-2698.539721,-4.96E-13,0,0,0,-232.3090887,-4.27E-14,0,-4.269014485,0,0,-0.7141838,0,0,0,0,33569.83413,0,141403.4814,12172.99625,2889.925063,2737.375428,0.252053996,0,721.52,7074,0,53.10654019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870.4852,161.0243898,0.495034487,2.959055354,93.57486938,40.20253647,0.014044254,2.079441542,0.048026198,21644.79205,1863.334409,5.728416638,34.24145661,1082.825242,465.2138077,0.162516631,24.06278316,0.555747282,0,0,0,0,0,0,0.693147181,0,0,8.020927719,0,0,0,0,0,0,0,0,36.32091226,0,8.622750926,420.2966125,0,99.78034082,0,0,0.693147181,8.020927719,0,0,0,0,0,0,0.693147181,0,0,8.020927719,0,0,0,0,0,0,0,0,0,0,-1,-1.84E-16,0,0,2698.539721,4.269014485,232.3090887,0.7141838,12.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.80704345,2.1425514,0,0,0.693147181,8.020927719,490.9,200.3,146,0,0.109677419,14.56924731,1324713.149,393986.7993,3.908621204
761,2022,10,2.796774194,9.635483871,-3.816129032,67,10.18064516,37.26451613,29.67741935,22,0,33.1516129,28,0,0,0,0,2268,1,0,0,0,7.727094485,7.727094485,0,0,0,0,2268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,8,27,0,0,White River Nat,FED,USFS,3,Other Conservation Area,Fee,National Forest,OPEN ACCESS,1,0,0,0,0,1,1,0,0,0,1,0,0,3,0,70.45118467,4.269014485,8.393520398,232.3090887,0.7141838,135,26,16,58,0.020261575,8.603367231,31.60793093,2698.539721,175.339432,0.069287157,0.246649837,-0.866025404,0.5,0,0,0,1,0,0.020059041,2.26211379,3.484555539,0.693147181,1.386294361,5.452364135,0.000287597,1.419422547,-2337.003952,1349.269861,0,0,0,-201.1855723,116.1545443,0,-3.697074993,0,0,-0.618501314,0,0,0,0,7547.206253,59367.87387,180802.1613,15564.70894,649.7160641,2365.056399,0.056667051,0,162.2129032,9045,2970,11.93946954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20851.8714,1795.074278,5.518565702,32.98707828,1043.157755,448.1714801,0.156563107,23.18128345,0.535388412,0,0,0,0,0,0,0,0,0,7.727094485,0,0,0,0,0,0,0,0,0,0,0,517.7153305,169.9960787,21.61093845,0,0,0,7.727094485,0,0,0,0,0,0,0,0,0,7.727094485,0,0,0,0,0,0,0,0,0,0,-0.866025404,0.5,0,0,2698.539721,4.269014485,232.3090887,0.7141838,2.796774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.80704345,2.1425514,0,0,0,7.727094485,557.9,203.1,168,22,0.109677419,10.15849462,1505515.311,453354.6732,3.863547242
761,2022,11,-6.966666667,-0.98,-12.82333333,44.6,9.623333333,38.34666667,48.8,30,0,25.06666667,17,0,0,0,0,1600,1,0,0,0,7.378383713,7.378383713,0,0,0,0,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,8,27,0,0,White River Nat,FED,USFS,3,Other Conservation Area,Fee,National Forest,OPEN ACCESS,1,0,0,0,0,1,1,0,0,0,1,0,0,3,0,70.45118467,4.269014485,8.393520398,232.3090887,0.7141838,135,26,16,58,0.020261575,8.603367231,31.60793093,2698.539721,175.339432,0.069287157,0.246649837,-0.5,0.866025404,0,0,0,1,0,0.020059041,2.26211379,3.484555539,0.693147181,1.386294361,5.452364135,0.000287597,1.419422547,-1349.269861,2337.003952,0,0,0,-116.1545443,201.1855723,0,-2.134507242,0,0,-0.3570919,0,0,0,0,-18799.82673,80956.19164,120354.8716,10360.98535,-1618.419984,2235.587797,-0.141155641,0,-404.0666667,6021,4050,-29.74080091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19910.86153,1714.065596,5.269522118,31.49842694,996.0818013,427.9462554,0.149497677,22.13515114,0.511227234,0,0,0,0,0,0,0,0,0,7.378383713,0,0,0,0,0,0,0,0,0,0,0,329.0759136,221.3515114,-51.40273987,0,0,0,7.378383713,0,0,0,0,0,0,0,0,0,7.378383713,0,0,0,0,0,0,0,0,0,0,-0.5,0.866025404,0,0,2698.539721,4.269014485,232.3090887,0.7141838,-6.966666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.80704345,2.1425514,0,0,0,7.378383713,602.5,164,198,52,0.109677419,2.756702509,1625870.182,534310.8648,3.689191856
761,2022,12,-8.664516129,-3.958064516,-13.48064516,80.9,9.25483871,42.50322581,74.03225806,31,0,27.57741935,10,0,0,0,0,1759,1,0,0,0,7.473069088,7.473069088,0,0,0,0,1759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,8,27,0,0,White River Nat,FED,USFS,3,Other Conservation Area,Fee,National Forest,OPEN ACCESS,1,0,0,0,0,1,1,0,0,0,1,0,0,3,0,70.45118467,4.269014485,8.393520398,232.3090887,0.7141838,135,26,16,58,0.020261575,8.603367231,31.60793093,2698.539721,175.339432,0.069287157,0.246649837,-2.45E-16,1,1,0,0,0,0,0.020059041,2.26211379,3.484555539,0.693147181,1.386294361,5.452364135,0.000287597,1.419422547,-6.61E-13,2698.539721,0,2698.539721,0,-5.69E-14,232.3090887,0,-1.05E-15,4.269014485,0,-1.75E-16,0,0,0,0,-23381.54094,83654.73136,218311.8635,18793.80527,-2012.845846,2149.983146,-0.175556746,0,-502.5419355,10921.5,4185,-36.98894486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20166.37377,1736.061869,5.337144879,31.90264018,1008.864327,433.4380071,0.151416152,22.41920726,0.517787714,0,0,0,0,0,0,0,0,0,7.473069088,0,0,0,0,0,0,0,0,0,0,0,604.5712892,231.6651417,-64.75052765,0,0,0,7.473069088,0,0,0,0,0,0,0,0,0,7.473069088,0,0,0,0,0,0,0,0,0,0,-2.45E-16,1,0,1,2698.539721,4.269014485,232.3090887,0.7141838,-8.664516129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.80704345,2.1425514,0,0,0,7.473069088,683.4,192.5,229,83,0.109677419,-4.278136201,1844182.046,617965.5962,3.736534544
761,2023,1,-8.325806452,-4.280645161,-11.98387097,78.4,8.832258065,38.87096774,80.87096774,31,0,28.69032258,11,0,0,0,0,826,1,0,0,0,6.717804695,6.717804695,1,0,0,0,826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,8,27,0,0,White River Nat,FED,USFS,3,Other Conservation Area,Fee,National Forest,OPEN ACCESS,1,0,0,0,0,1,1,0,0,0,1,0,0,3,0,70.45118467,4.269014485,8.393520398,232.3090887,0.7141838,135,26,16,58,0.020261575,8.603367231,31.60793093,2698.539721,175.339432,0.069287157,0.246649837,0.5,0.866025404,1,0,0,0,0,0.020059041,2.26211379,3.484555539,0.693147181,1.386294361,5.452364135,0.000287597,1.419422547,1349.269861,2337.003952,0,2698.539721,0,116.1545443,201.1855723,0,2.134507242,4.269014485,0,0.3570919,0,0,0,0,-22467.51942,83654.73136,211565.5142,18213.03255,-1934.160509,2051.813822,-0.168693954,0,-482.8967742,10584,4185,-35.54298834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18128.26281,1560.607087,4.797747285,28.67840555,906.9036338,389.6326723,0.136113305,20.15341409,0.465457591,0,0,0,0,0,0,0,0,0,6.717804695,0,0,0,0,0,0,0,0,0,0,0,526.6758881,208.2519455,-55.93114167,0,0,0,6.717804695,0,0,0,0,0,0,0,0,0,6.717804695,0,0,0,0,0,0,0,0,0,0,0.5,0.866025404,0,1,2698.539721,4.269014485,232.3090887,0.7141838,-8.325806452,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.80704345,2.1425514,0,0,0,6.717804695,78.4,203.9,31,92,0,-7.985663082,211565.5142,83654.73136,3.358902348
761,2023,2,-8.3,-2.632142857,-13.38571429,48,11.52857143,46.78214286,57.75,28,0,22.36071429,18,1,0,0,0,289,1,0.693147181,0,0,5.669880923,5.669880923,1,0.693147181,0,0,290,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,8,27,0,0,White River Nat,FED,USFS,3,Other Conservation Area,Fee,National Forest,OPEN ACCESS,1,0,0,0,0,1,1,0,0,0,1,0,0,3,0,70.45118467,4.269014485,8.393520398,232.3090887,0.7141838,135,26,16,58,0.020261575,8.603367231,31.60793093,2698.539721,175.339432,0.069287157,0.246649837,0.866025404,0.5,1,0,0,0,0,0.020059041,2.26211379,3.484555539,0.693147181,1.386294361,5.452364135,0.000287597,1.419422547,2337.003952,1349.269861,0,2698.539721,0,201.1855723,116.1545443,0,3.697074993,4.269014485,0,0.618501314,0,0,0,0,-22397.87969,75559.1122,129529.9066,11150.83626,-1928.165436,2678.191922,-0.168171075,0,-481.4,6480,3780,-35.43282022,1870.4852,161.0243898,0.495034487,2.959055354,93.57486938,40.20253647,0.014044254,2.079441542,0.048026198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15300.39889,1317.16487,4.049337103,24.20480379,765.4339246,328.8530935,0.114880719,17.00964277,0.392849932,0.693147181,0,0,0,0,0,0,0,0,5.669880923,0,0,33.27106467,19.40812106,-5.753121599,0,0,0,0,0,0,272.1542843,158.7566658,-47.06001166,0.693147181,0,0,5.669880923,0.693147181,0,0,0,0,0,0,0,0,5.669880923,0,0,0,0,0,0,0,0,0,0,0.866025404,0.5,0,1,2698.539721,4.269014485,232.3090887,0.7141838,-8.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.80704345,2.1425514,0.693147181,0,0,5.669880923,126.4,207.3,59,90,0,-8.430107527,341095.4208,159213.8436,2.738976149
761,2023,3,-6.580645161,-1.3,-12.15806452,111.3,13.04193548,53.43548387,69.80645161,31,0,25.72580645,20,0,0,0,0,135,1,0,0,0,4.912654886,4.912654886,1,0,0,0,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,8,27,0,0,White River Nat,FED,USFS,3,Other Conservation Area,Fee,National Forest,OPEN ACCESS,1,0,0,0,0,1,1,0,0,0,1,0,0,3,0,70.45118467,4.269014485,8.393520398,232.3090887,0.7141838,135,26,16,58,0.020261575,8.603367231,31.60793093,2698.539721,175.339432,0.069287157,0.246649837,1,6.12E-17,0,1,0,0,0,0.020059041,2.26211379,3.484555539,0.693147181,1.386294361,5.452364135,0.000287597,1.419422547,2698.539721,1.65E-13,0,0,0,232.3090887,1.42E-14,0,4.269014485,0,0,0.7141838,0,0,0,0,-17758.13236,83654.73136,300347.471,25856.00157,-1528.74368,3029.760147,-0.133334237,0,-381.6774194,15025.5,4185,-28.09286951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13256.99435,1141.254379,3.508538534,20.97219487,663.2084096,284.9339834,0.099538127,14.73796466,0.340383892,0,0,0,0,0,0,0,0,0,4.912654886,0,0,0,0,0,0,0,0,0,0,0,546.7784888,152.2923015,-32.3284386,0,0,0,4.912654886,0,0,0,0,0,0,0,0,0,4.912654886,0,0,0,0,0,0,0,0,0,0,1,6.12E-17,0,0,2698.539721,4.269014485,232.3090887,0.7141838,-6.580645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.80704345,2.1425514,0,0,0,4.912654886,237.7,237.7,90,90,0,-7.735483871,641442.8918,242868.5749,2.456327443
